head,relation,tail,head_type,tail_type,confidence,evidence,pattern_names,section_titles,source_files,record_count,source_row_ids,source_relations,conflicting_relations,disambiguation_score,disambiguation_method,disambiguation_basis
类型擦除,has_part,泛型,数据类型实体,领域实体,0.8040,"类型擦除:泛型信息在编译后被移除,运行时没有泛型",枚举结构关系,泛型,java.txt,1,24,has_part,,0.7837,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构"
类型擦除,has_part,运行,数据类型实体,线程状态实体,0.7320,"类型擦除:泛型信息在编译后被移除,运行时没有泛型",枚举结构关系,泛型,java.txt,1,106,has_part,,0.7391,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.739, conf=0.732, support=1, cues=枚举结构"
线程池,has_part,Executor,线程与并发实体,线程与并发实体,0.7840,"线程池:Executor框架,常用类ThreadPoolExecutor",枚举结构关系,线程与并发,java.txt,1,43,has_part,,0.7713,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.771, conf=0.784, support=1, cues=枚举结构"
线程池,has_part,ThreadPoolExecutor,线程与并发实体,线程与并发实体,0.7000,"线程池:Executor框架,常用类ThreadPoolExecutor",枚举结构关系,线程与并发,java.txt,1,135,has_part,,0.7192,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.719, conf=0.700, support=1, cues=枚举结构"
线程状态,has_part,就绪,线程与并发实体,线程状态实体,0.7860,线程状态:新建、就绪、运行、阻塞、等待、超时等待、终止,枚举结构关系,线程与并发,java.txt,1,39,has_part,,0.7726,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.773, conf=0.786, support=1, cues=枚举结构"
线程状态,has_part,新建,线程与并发实体,线程状态实体,0.8040,线程状态:新建、就绪、运行、阻塞、等待、超时等待、终止,枚举结构关系,线程与并发,java.txt,1,25,has_part,,0.7837,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构"
线程状态,has_part,等待,线程与并发实体,线程状态实体,0.7320,线程状态:新建、就绪、运行、阻塞、等待、超时等待、终止,枚举结构关系,线程与并发,java.txt,1,107,has_part,,0.7391,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.739, conf=0.732, support=1, cues=枚举结构"
线程状态,has_part,终止,线程与并发实体,线程状态实体,0.6840,线程状态:新建、就绪、运行、阻塞、等待、超时等待、终止,枚举结构关系,线程与并发,java.txt,1,153,has_part,,0.7093,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.709, conf=0.684, support=1, cues=枚举结构"
线程状态,has_part,超时等待,线程与并发实体,线程状态实体,0.7140,线程状态:新建、就绪、运行、阻塞、等待、超时等待、终止,枚举结构关系,线程与并发,java.txt,1,123,has_part,,0.7279,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.728, conf=0.714, support=1, cues=枚举结构"
线程状态,has_part,运行,线程与并发实体,线程状态实体,0.7680,线程状态:新建、就绪、运行、阻塞、等待、超时等待、终止,枚举结构关系,线程与并发,java.txt,1,58,has_part,,0.7614,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.761, conf=0.768, support=1, cues=枚举结构"
线程状态,has_part,阻塞,线程与并发实体,线程状态实体,0.7500,线程状态:新建、就绪、运行、阻塞、等待、超时等待、终止,枚举结构关系,线程与并发,java.txt,1,79,has_part,,0.7502,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.750, conf=0.750, support=1, cues=枚举结构"
继承,is_a,单继承,面向对象核心实体,面向对象核心实体,0.7520,"继承使用extends关键字,Java是单继承,一个类只能有一个直接父类",上下位关系,继承与多态,java.txt,1,76,is_a,,0.7555,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.755, conf=0.752, support=1, cues=上下位"
继承,is_a,父类,面向对象核心实体,数据类型实体,0.6880,"继承使用extends关键字,Java是单继承,一个类只能有一个直接父类",上下位关系,继承与多态,java.txt,1,149,is_a,,0.7158,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.716, conf=0.688, support=1, cues=上下位"
访问控制修饰符,has_part,default,关键字与修饰符实体,关键字与修饰符实体,0.7360,访问控制修饰符:private、default(无修饰符)、protected、public,枚举结构关系,关键字与修饰符,java.txt,1,100,has_part,,0.7416,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.742, conf=0.736, support=1, cues=枚举结构"
访问控制修饰符,has_part,private,关键字与修饰符实体,关键字与修饰符实体,0.7840,访问控制修饰符:private、default(无修饰符)、protected、public,枚举结构关系,关键字与修饰符,java.txt,1,44,has_part,,0.7713,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.771, conf=0.784, support=1, cues=枚举结构"
访问控制修饰符,has_part,protected,关键字与修饰符实体,关键字与修饰符实体,0.6520,访问控制修饰符:private、default(无修饰符)、protected、public,枚举结构关系,关键字与修饰符,java.txt,1,179,has_part,,0.6895,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.689, conf=0.652, support=1, cues=枚举结构"
跳转语句,has_part,break,流程控制实体,流程控制实体,0.7840,跳转语句:break、continue、return,枚举结构关系,流程控制,java.txt,1,45,has_part,,0.7713,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.771, conf=0.784, support=1, cues=枚举结构"
跳转语句,has_part,continue,流程控制实体,流程控制实体,0.7480,跳转语句:break、continue、return,枚举结构关系,流程控制,java.txt,1,82,has_part,,0.7490,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.749, conf=0.748, support=1, cues=枚举结构"
跳转语句,has_part,return,流程控制实体,流程控制实体,0.6940,跳转语句:break、continue、return,枚举结构关系,流程控制,java.txt,1,140,has_part,,0.7155,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.716, conf=0.694, support=1, cues=枚举结构"
静态变量,is_a,变量,变量与成员实体,变量与成员实体,0.7020,变量分为局部变量、成员变量(实例变量)和静态变量(类变量),上位包含关系,变量与运算符,java.txt,1,134,is_a,,0.5957,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.596, conf=0.702, support=1, cues=!包含"
