head,relation,tail,head_type,tail_type,confidence,evidence,pattern_names,section_titles,source_files,record_count,source_row_ids,source_relations,conflicting_relations,disambiguation_score,disambiguation_method,disambiguation_basis
使用,used_for,key,类加载过程实体,代码与容器实体,0.7580,"ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value",用途关系,使用ThreadLocal,JVM.txt,1,172,used_for,,0.7814,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.781, conf=0.758, support=1, cues=用途,用来,用作"
使用,used_for,强引用,类加载过程实体,引用类型实体,0.6600,"ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value",用途关系,使用ThreadLocal,JVM.txt,1,374,used_for,,0.7206,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.721, conf=0.660, support=1, cues=用途,用来,用作"
元空间,has_part,方法区,内存区域实体,内存区域实体,0.6700,"方法区(元空间):在 JDK 1.8 及以后的版本中,方法区被元空间取代,使用本地内存",枚举结构关系,全文,JVM.txt,1,351,has_part,,0.7006,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.701, conf=0.670, support=1, cues=枚举结构"
元空间,is_a,JVM,内存区域实体,领域实体,0.7340,"根据 JDK 8 规范,JVM 运行时内存共分为虚拟机栈、堆、元空间、程序计数器、本地方法栈五个部分",上位包含关系,全文,JVM.txt,1,224,is_a,,0.6155,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.616, conf=0.734, support=1, cues=!包含"
元空间,is_a,使用,内存区域实体,类加载过程实体,0.8080,"元空间并不在Java堆中,而是使用本地内存,这解决了永久代容易出现的内存溢出问题",上下位关系,全文,JVM.txt,1,63,is_a,,0.7902,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.790, conf=0.808, support=1, cues=上下位"
元空间,is_a,内存溢出,内存区域实体,领域实体,0.6940,"元空间并不在Java堆中,而是使用本地内存,这解决了永久代容易出现的内存溢出问题",上下位关系,全文,JVM.txt,1,304,is_a,,0.7195,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.720, conf=0.694, support=1, cues=上下位"
元空间,is_a,本地内存,内存区域实体,内存区域实体,0.7760,"元空间并不在Java堆中,而是使用本地内存,这解决了永久代容易出现的内存溢出问题",上下位关系,全文,JVM.txt,1,130,is_a,,0.7704,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.770, conf=0.776, support=1, cues=上下位"
元空间,used_for,类的元数据信息,内存区域实体,方法区与元数据相关实体,0.8180,"元空间(Metaspace):从Java 8开始,永久代(Permanent Generation)被元空间取代,用于存储类的元数据信息,如类的结构信息(如字段、方法信息等)",用途关系,全文,JVM.txt,1,48,used_for,,0.8025,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.802, conf=0.818, support=1, cues=用途,用于"
内存泄漏,has_part,静态集合,领域实体,场景与问题实体,0.7920,如果是内存泄漏:比如静态集合无意识地缓存了大量对象、长生命周期对象持有短生命周期对象的引用(如单例类持有业务对象)等,枚举结构关系,全文,JVM.txt,1,89,has_part,,0.7763,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.776, conf=0.792, support=1, cues=枚举结构"
内存泄漏,is_a,使用,领域实体,类加载过程实体,0.8080,"内存泄露:内存泄漏是指程序在运行过程中不再使用的对象仍然被引用,而无法被垃圾收集器回收,从而导致可用内存逐渐减少",上下位关系,全文,JVM.txt,1,64,is_a,,0.7626,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.763, conf=0.808, support=1, cues=上下位,!导致"
内存溢出,is_a,JVM,领域实体,领域实体,0.8000,"内存溢出:内存溢出是指Java虚拟机(JVM)在申请内存时,无法找到足够的内存,最终引发OutOfMemoryError",上下位关系,全文,JVM.txt,1,80 | 294,is_a | has_part,has_part,0.7852,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.785, conf=0.800, support=1, cues=上下位；has_part: score=0.719, conf=0.700, support=1, cues=枚举结构"
内存溢出,is_a,Java 虚拟机,领域实体,领域实体,0.8480,"内存溢出:内存溢出是指Java虚拟机(JVM)在申请内存时,无法找到足够的内存,最终引发OutOfMemoryError",上下位关系,全文,JVM.txt,1,23 | 194,is_a | has_part,has_part,0.8150,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.815, conf=0.848, support=1, cues=上下位；has_part: score=0.749, conf=0.748, support=1, cues=枚举结构"
内存溢出,is_a,OutOfMemoryError,领域实体,异常与错误实体,0.6800,"内存溢出:内存溢出是指Java虚拟机(JVM)在申请内存时,无法找到足够的内存,最终引发OutOfMemoryError",上下位关系,全文,JVM.txt,1,331,is_a,,0.7108,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.711, conf=0.680, support=1, cues=上下位"
内存碎片,causes,大对象,场景与问题实体,对象与字符串相关实体,0.8080,"大对象通常需要连续的内存空间,如果在新生代中频繁分配和回收大对象,容易产生内存碎片,导致后续分配大对象时可能因为内存不连续而失败",因果关系,全文,JVM.txt,1,65,causes,,0.8003,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.800, conf=0.808, support=1, cues=因果,导致"
内存碎片,has_part,G1,场景与问题实体,垃圾回收器实体,0.7920,"对内存碎片敏感:G1通过紧凑整理来减少内存碎片,降低了碎片化对性能的影响",枚举结构关系,使用ThreadLocal,JVM.txt,1,90 | 216,has_part | implemented_by,implemented_by,0.7763,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"has_part: score=0.776, conf=0.792, support=1, cues=枚举结构；implemented_by: score=0.735, conf=0.740, support=1, cues=实现关系,实现,!基于"
分代回收,is_a,新生代,垃圾回收核心概念实体,堆结构实体,0.8020,分代回收算法:分代收集是将内存划分成了新生代和老年代,上下位关系,使用ThreadLocal,JVM.txt,1,76 | 229,is_a | has_part,has_part,0.7865,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.786, conf=0.802, support=1, cues=上下位；has_part: score=0.739, conf=0.732, support=1, cues=枚举结构"
分代回收,is_a,老年代,垃圾回收核心概念实体,堆结构实体,0.7780,分代回收算法:分代收集是将内存划分成了新生代和老年代,上下位关系,使用ThreadLocal,JVM.txt,1,125 | 283,is_a | has_part,has_part,0.7716,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.772, conf=0.778, support=1, cues=上下位；has_part: score=0.724, conf=0.708, support=1, cues=枚举结构"
初始化,has_part,使用,类加载过程实体,类加载过程实体,0.5900,"初始化零值:内存分配完成后,虚拟机需要将分配到的内存空间都初始化为零值(不包括对象头),这一步操作保证了对象的实例字段在 Java 代码中可以不赋初始值就直接使用,程序能访问到这些字段的数据类型所对应的零值",整体部分关系,使用ThreadLocal,JVM.txt,1,409,has_part,,0.6671,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.667, conf=0.590, support=1, cues=整体部分,包括"
初始化,has_part,对象头,类加载过程实体,对象与字符串相关实体,0.7680,"初始化零值:内存分配完成后,虚拟机需要将分配到的内存空间都初始化为零值(不包括对象头),这一步操作保证了对象的实例字段在 Java 代码中可以不赋初始值就直接使用,程序能访问到这些字段的数据类型所对应的零值",整体部分关系,使用ThreadLocal,JVM.txt,1,143,has_part,,0.7775,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.777, conf=0.768, support=1, cues=整体部分,包括"
初始化,is_a,JVM,类加载过程实体,领域实体,0.6800,"但这里的“初始化”和下面的显式初始化阶段是有区别的,侧重点在于分配所需要的内存空间,不会去执行更进一步的 JVM 指令",上下位关系,使用ThreadLocal,JVM.txt,1,332,is_a,,0.7108,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.711, conf=0.680, support=1, cues=上下位"
初始化,is_a,字符串对象,类加载过程实体,对象与字符串相关实体,0.7300,"首先,我们看到这个代码中有一个new关键字,我们知道new指令是创建一个类的实例对象并完成加载初始化的,因此这个字符串对象是在运行期才能确定的,创建的字符串对象是在堆内存上",上下位关系,全文,JVM.txt,1,233,is_a,,0.7418,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.742, conf=0.730, support=1, cues=上下位"
初始化,is_a,类初始化,类加载过程实体,类加载过程实体,0.6360,"最后是初始化阶段(initialization),这一步真正去执行类初始化的代码逻辑,包括静态字段赋值的动作,以及执行类定义中的静态初始化块内的逻辑,编译器在编译阶段就会把这部分逻辑整理好,父类型的初始化逻辑优先于当前类型的逻辑",上位包含关系,使用ThreadLocal,JVM.txt,1,399,is_a,,0.5272,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.527, conf=0.636, support=1, cues=!包含,!包括"
初始化,is_a,类加载过程,类加载过程实体,领域实体,0.8620,"初始化:初始化是整个类加载过程的最后一个阶段,初始化阶段简单来说就是执行类的构造器方法(() ),要注意的是这里的构造器方法()并不是开发者写的,而是编译器自动生成的",上下位关系,使用ThreadLocal,JVM.txt,1,9 | 144,is_a | has_part,has_part,0.8237,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.824, conf=0.862, support=1, cues=上下位；has_part: score=0.761, conf=0.768, support=1, cues=枚举结构"
初始化零值,has_part,初始化,类加载过程实体,类加载过程实体,0.6460,"初始化零值:内存分配完成后,虚拟机需要将分配到的内存空间都初始化为零值(不包括对象头),这一步操作保证了对象的实例字段在 Java 代码中可以不赋初始值就直接使用,程序能访问到这些字段的数据类型所对应的零值",枚举结构关系,使用ThreadLocal,JVM.txt,1,393,has_part,,0.7019,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.702, conf=0.646, support=1, cues=枚举结构,包括"
初始化零值,has_part,对象头,类加载过程实体,对象与字符串相关实体,0.6100,"初始化零值:内存分配完成后,虚拟机需要将分配到的内存空间都初始化为零值(不包括对象头),这一步操作保证了对象的实例字段在 Java 代码中可以不赋初始值就直接使用,程序能访问到这些字段的数据类型所对应的零值",整体部分关系,使用ThreadLocal,JVM.txt,1,407,has_part,,0.6795,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.680, conf=0.610, support=1, cues=整体部分,包括"
初始标记阶段,is_a,GC Roots,垃圾回收算法实体,垃圾回收核心概念实体,0.8620,"初始标记阶段:初始标记阶段是指从GC Roots出发标记全部直接子节点的过程,该阶段是STW的",上下位关系,使用ThreadLocal,JVM.txt,1,10 | 188,is_a | has_part,has_part,0.8237,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.824, conf=0.862, support=1, cues=上下位；has_part: score=0.750, conf=0.750, support=1, cues=枚举结构"
初始标记阶段,is_a,STW,垃圾回收算法实体,垃圾回收核心概念实体,0.7000,"初始标记阶段:初始标记阶段是指从GC Roots出发标记全部直接子节点的过程,该阶段是STW的",上下位关系,使用ThreadLocal,JVM.txt,1,295,is_a,,0.7232,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.723, conf=0.700, support=1, cues=上下位"
加载,has_part,全限定名,类加载过程实体,类加载过程实体,0.7600,"加载:通过类的全限定名(包名 + 类名),获取到该类的.class文件的二进制字节流,将二进制字节流所代表的静态存储结构,转化为方法区运行时的数据结构,在内存中生成一个代表该类的Java.lang.Class对象,作为方法区这个类的各种数据的访问入口",枚举结构关系,使用ThreadLocal,JVM.txt,1,167,has_part,,0.7564,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.756, conf=0.760, support=1, cues=枚举结构"
加载,is_a,Class 对象,类加载过程实体,类加载过程实体,0.8060,"一个类由哪个类加载器加载,这个信息是存储在Class对象里的",上下位关系,使用ThreadLocal,JVM.txt,1,71,is_a,,0.7890,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.789, conf=0.806, support=1, cues=上下位"
加载,is_a,Extension ClassLoader,类加载过程实体,类加载器实体,0.6940,"具体来说,Java 的类加载器有一套默认的层级结构:最顶层是Bootstrap ClassLoader(启动类加载器,负责加载 JDK 核心类,如java.lang.String),往下是Extension ClassLoader(扩展类加载器,加载 JDK 扩展目录的类),再往下是AppClassLoader(应用类加载器,加载我们自己写的类和第三方 jar 包),我们也可以自定义类加载器,放在最下层",上下位关系,使用ThreadLocal,JVM.txt,1,305,is_a,,0.7195,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.720, conf=0.694, support=1, cues=上下位"
加载,is_a,启动类加载器,类加载过程实体,领域实体,0.8620,"扩展类加载器由启动类加载器加载,并且父加载器就是启动类加载器",上下位关系,使用ThreadLocal,JVM.txt,1,11,is_a,,0.8237,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.824, conf=0.862, support=1, cues=上下位"
加载,is_a,字符串对象,类加载过程实体,对象与字符串相关实体,0.7120,"首先,我们看到这个代码中有一个new关键字,我们知道new指令是创建一个类的实例对象并完成加载初始化的,因此这个字符串对象是在运行期才能确定的,创建的字符串对象是在堆内存上",上下位关系,全文,JVM.txt,1,272,is_a,,0.7307,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.731, conf=0.712, support=1, cues=上下位"
加载,is_a,扩展类加载器,类加载过程实体,领域实体,0.8680,系统类加载器的父加载器是扩展类加载器,上下位关系,使用ThreadLocal,JVM.txt,1,5,is_a,,0.8274,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.827, conf=0.868, support=1, cues=上下位"
加载,is_a,类加载,类加载过程实体,领域实体,0.7900,"这些类加载器之间的关系形成了双亲委派模型,其核心思想是当一个类加载器收到类加载的请求时,首先不会自己去尝试加载这个类,而是把这个请求委派给父类加载器去完成,每一层次的类加载器都是如此,因此所有的加载请求最终都应该传送到顶层的启动类加载器中",上下位关系,使用ThreadLocal,JVM.txt,1,97,is_a,,0.7790,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.779, conf=0.790, support=1, cues=上下位"
加载,is_a,验证,类加载过程实体,类加载过程实体,0.6100,"验证:确保class文件中的字节流包含的信息,符合当前虚拟机的要求,保证这个被加载的class类的正确性,不会危害到虚拟机的安全",上位包含关系,使用ThreadLocal,JVM.txt,1,408,is_a,,0.5386,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.539, conf=0.610, support=1, cues=!包含"
加载阶段,is_a,类加载过程,类加载过程实体,领域实体,0.7180,"加载阶段是用户参与的阶段,我们可以自定义类加载器,去实现自己的类加载过程",上下位关系,使用ThreadLocal,JVM.txt,1,253,is_a,,0.7344,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.734, conf=0.718, support=1, cues=上下位"
加载阶段,is_a,自定义类加载器,类加载过程实体,领域实体,0.8020,"加载阶段是用户参与的阶段,我们可以自定义类加载器,去实现自己的类加载过程",上下位关系,使用ThreadLocal,JVM.txt,1,77,is_a,,0.7865,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.786, conf=0.802, support=1, cues=上下位"
卸载,has_part,JVM,类加载过程实体,领域实体,0.7740,"卸载:一个类要被JVM卸载,条件非常苛刻,需要同时满足以下三点:",枚举结构关系,使用ThreadLocal,JVM.txt,1,132,has_part,,0.7651,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.765, conf=0.774, support=1, cues=枚举结构"
双亲委派,is_a,加载,领域实体,类加载过程实体,0.7120,"Java 中的 “双亲委派” 是类加载机制的核心原则,简单说就是 「一个类加载器要加载类时,先让父加载器去尝试加载,只有父加载器加载不了,自己才会去加载」",上下位关系,使用ThreadLocal,JVM.txt,1,273,is_a,,0.7307,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.731, conf=0.712, support=1, cues=上下位"
双亲委派,is_a,类加载,领域实体,领域实体,0.7220,"Java 中的 “双亲委派” 是类加载机制的核心原则,简单说就是 「一个类加载器要加载类时,先让父加载器去尝试加载,只有父加载器加载不了,自己才会去加载」",上下位关系,使用ThreadLocal,JVM.txt,1,245,is_a,,0.7369,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.737, conf=0.722, support=1, cues=上下位"
双亲委派,is_a,类加载机制,领域实体,领域实体,0.8420,"Java 中的 “双亲委派” 是类加载机制的核心原则,简单说就是 「一个类加载器要加载类时,先让父加载器去尝试加载,只有父加载器加载不了,自己才会去加载」",上下位关系,使用ThreadLocal,JVM.txt,1,28,is_a,,0.8113,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.811, conf=0.842, support=1, cues=上下位"
双亲委派模型,is_a,加载,领域实体,类加载过程实体,0.7180,"再来谈谈双亲委派模型,简单说就是当类加载器(Class-Loader)试图加载某个类型的时候,除非父加载器找不到相应类型,否则尽量将这个任务代理给当前加载器的父加载器去做",上下位关系,使用ThreadLocal,JVM.txt,1,254,is_a,,0.7344,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.734, conf=0.718, support=1, cues=上下位"
双亲委派模型,is_a,类加载,领域实体,领域实体,0.8180,"再来谈谈双亲委派模型,简单说就是当类加载器(Class-Loader)试图加载某个类型的时候,除非父加载器找不到相应类型,否则尽量将这个任务代理给当前加载器的父加载器去做",上下位关系,使用ThreadLocal,JVM.txt,1,49,is_a,,0.7964,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.796, conf=0.818, support=1, cues=上下位"
可达性分析,has_part,GC Roots,垃圾回收核心概念实体,垃圾回收核心概念实体,0.7660,"最经典的是 「可达性分析」:以 GC Roots(比如虚拟机栈里的局部变量、静态变量、常量等)为起点,遍历对象的引用链,如果某个对象从 GC Roots 出发不可达,就会被标记为可回收对象",枚举结构关系,使用ThreadLocal,JVM.txt,1,153,has_part,,0.7602,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.760, conf=0.766, support=1, cues=枚举结构"
可达性分析,has_part,局部变量,垃圾回收核心概念实体,栈与栈帧相关实体,0.6840,"最经典的是 「可达性分析」:以 GC Roots(比如虚拟机栈里的局部变量、静态变量、常量等)为起点,遍历对象的引用链,如果某个对象从 GC Roots 出发不可达,就会被标记为可回收对象",枚举结构关系,使用ThreadLocal,JVM.txt,1,323,has_part,,0.7093,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.709, conf=0.684, support=1, cues=枚举结构"
可达性分析,has_part,虚拟机栈,垃圾回收核心概念实体,内存区域实体,0.7200,"最经典的是 「可达性分析」:以 GC Roots(比如虚拟机栈里的局部变量、静态变量、常量等)为起点,遍历对象的引用链,如果某个对象从 GC Roots 出发不可达,就会被标记为可回收对象",枚举结构关系,使用ThreadLocal,JVM.txt,1,248,has_part,,0.7316,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.732, conf=0.720, support=1, cues=枚举结构"
可达性分析,is_a,标记-清除算法,垃圾回收核心概念实体,垃圾回收算法实体,0.7100,"标记-清除算法:标记-清除算法分为“标记”和“清除”两个阶段,首先通过可达性分析,标记出所有需要回收的对象,然后统一回收所有被标记的对象",上位包含关系,使用ThreadLocal,JVM.txt,1,280,is_a,,0.6006,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.601, conf=0.710, support=1, cues=!包含"
启动类加载器,is_a,Extension ClassLoader,领域实体,类加载器实体,0.6800,"具体来说,Java 的类加载器有一套默认的层级结构:最顶层是Bootstrap ClassLoader(启动类加载器,负责加载 JDK 核心类,如java.lang.String),往下是Extension ClassLoader(扩展类加载器,加载 JDK 扩展目录的类),再往下是AppClassLoader(应用类加载器,加载我们自己写的类和第三方 jar 包),我们也可以自定义类加载器,放在最下层",上下位关系,使用ThreadLocal,JVM.txt,1,333,is_a,,0.7108,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.711, conf=0.680, support=1, cues=上下位"
启动类加载器,is_a,类加载,领域实体,领域实体,0.6740,"启动类加载器(Bootstrap Class Loader):这是最顶层的类加载器,负责加载Java的核心库(如位于jre/lib/rt.jar中的类),它是用C++编写的,是JVM的一部分",上下位关系,使用ThreadLocal,JVM.txt,1,344,is_a,,0.7071,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.707, conf=0.674, support=1, cues=上下位"
垃圾回收,has_part,可达性分析,领域实体,垃圾回收核心概念实体,0.7380,"在Java中,判断对象是否为垃圾(即不再被使用,可以被垃圾回收器回收)主要依据两种主流的垃圾回收算法来实现:引用计数法和可达性分析算法",枚举结构关系,使用ThreadLocal,JVM.txt,1,218,has_part,,0.7428,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.743, conf=0.738, support=1, cues=枚举结构"
垃圾回收,has_part,引用计数法,领域实体,垃圾回收核心概念实体,0.7740,"在Java中,判断对象是否为垃圾(即不再被使用,可以被垃圾回收器回收)主要依据两种主流的垃圾回收算法来实现:引用计数法和可达性分析算法",枚举结构关系,使用ThreadLocal,JVM.txt,1,133,has_part,,0.7651,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.765, conf=0.774, support=1, cues=枚举结构"
垃圾回收,is_a,System.gc,领域实体,领域实体,0.7700,"手动请求:虽然垃圾回收是自动的,开发者可以通过调用 System.gc() 或 Runtime.getRuntime().gc() 建议 JVM 进行垃圾回收",上下位关系,使用ThreadLocal,JVM.txt,1,136,is_a,,0.7666,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.767, conf=0.770, support=1, cues=上下位"
垃圾回收,is_a,使用,领域实体,类加载过程实体,0.7780,"垃圾回收机制的主要目标是自动检测和回收不再使用的对象,从而释放它们所占用的内存空间",上下位关系,使用ThreadLocal,JVM.txt,1,126,is_a,,0.7716,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.772, conf=0.778, support=1, cues=上下位"
垃圾回收,is_a,内存泄漏,领域实体,领域实体,0.6620,"Java 的 GC(垃圾回收)简单说就是 「自动识别并回收不再使用的对象,释放内存空间」,避免内存泄漏",上下位关系,使用ThreadLocal,JVM.txt,1,361,is_a,,0.6997,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.700, conf=0.662, support=1, cues=上下位"
垃圾回收,is_a,常量,领域实体,方法区与元数据相关实体,0.7660,"虽然方法区中的垃圾回收与堆有所不同,但是同样存在对不再需要的常量、无用的类信息等进行清理的过程",上下位关系,使用ThreadLocal,JVM.txt,1,154,is_a,,0.7642,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.764, conf=0.766, support=1, cues=上下位"
垃圾回收,is_a,类信息,领域实体,方法区与元数据相关实体,0.7300,"虽然方法区中的垃圾回收与堆有所不同,但是同样存在对不再需要的常量、无用的类信息等进行清理的过程",上下位关系,使用ThreadLocal,JVM.txt,1,234,is_a,,0.7418,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.742, conf=0.730, support=1, cues=上下位"
垃圾回收,used_for,浮动垃圾,领域实体,垃圾回收核心概念实体,0.7640,"CMS产生浮动垃圾过多时会退化为serial old,效率低,因为在上图的第四阶段,CMS清除垃圾时是并发清除的,这个时候,垃圾回收线程和用户线程同时工作会产生浮动垃圾,也就意味着CMS垃圾回收器必须预留一部分内存空间用于存放浮动垃圾",用途关系,使用ThreadLocal,JVM.txt,1,160,used_for,,0.7690,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.769, conf=0.764, support=1, cues=用途,用于"
堆溢出,is_a,使用,内存区域实体,类加载过程实体,0.7420,堆溢出通常是由于创建了太多的大对象或未能及时回收不再使用的对象,上下位关系,全文,JVM.txt,1,208,is_a,,0.7493,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.749, conf=0.742, support=1, cues=上下位"
堆溢出,is_a,大对象,内存区域实体,对象与字符串相关实体,0.8140,堆溢出通常是由于创建了太多的大对象或未能及时回收不再使用的对象,上下位关系,全文,JVM.txt,1,52,is_a,,0.7939,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.794, conf=0.814, support=1, cues=上下位"
复制算法,has_part,新生代,垃圾回收算法实体,堆结构实体,0.7920,"Serial收集器(复制算法): 新生代单线程收集器,标记和清理都是单线程,优点是简单高效",枚举结构关系,使用ThreadLocal,JVM.txt,1,91 | 209,has_part | is_a,is_a,0.7763,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"has_part: score=0.776, conf=0.792, support=1, cues=枚举结构；is_a: score=0.749, conf=0.742, support=1, cues=上下位"
复制算法,has_part,线程,垃圾回收算法实体,线程与私有性相关实体,0.7680,"Serial收集器(复制算法): 新生代单线程收集器,标记和清理都是单线程,优点是简单高效",枚举结构关系,使用ThreadLocal,JVM.txt,1,145 | 182,has_part | is_a,is_a,0.7614,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"has_part: score=0.761, conf=0.768, support=1, cues=枚举结构；is_a: score=0.757, conf=0.754, support=1, cues=上下位；low_margin=0.005"
复制算法,is_a,CMS,垃圾回收算法实体,垃圾回收器实体,0.7780,标记-复制算法应用在CMS新生代(ParNew是CMS默认的新生代垃圾回收器)和G1垃圾回收器中,上下位关系,使用ThreadLocal,JVM.txt,1,127,is_a,,0.7716,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.772, conf=0.778, support=1, cues=上下位"
复制算法,is_a,G1,垃圾回收算法实体,垃圾回收器实体,0.6820,标记-复制算法应用在CMS新生代(ParNew是CMS默认的新生代垃圾回收器)和G1垃圾回收器中,上下位关系,使用ThreadLocal,JVM.txt,1,327,is_a,,0.7121,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.712, conf=0.682, support=1, cues=上下位"
复制算法,is_a,Serial,垃圾回收算法实体,垃圾回收器实体,0.7840,"ParNew收集器 (复制算法): 新生代收并行集器,实际上是Serial收集器的多线程版本,在多核CPU环境下有着比Serial更好的表现",上下位关系,使用ThreadLocal,JVM.txt,1,113 | 265,is_a | has_part,has_part,0.7753,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.775, conf=0.784, support=1, cues=上下位；has_part: score=0.728, conf=0.714, support=1, cues=枚举结构"
复制算法,is_a,使用,垃圾回收算法实体,类加载过程实体,0.7540,"复制算法的原理是,将内存分成两块,每次申请内存时都使用其中的一块,当内存不够时,将这一块内存中所有存活的复制到另一块上",上下位关系,使用ThreadLocal,JVM.txt,1,181,is_a,,0.7567,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.757, conf=0.754, support=1, cues=上下位"
复制算法,is_a,垃圾回收,垃圾回收算法实体,领域实体,0.7240,标记-复制算法应用在CMS新生代(ParNew是CMS默认的新生代垃圾回收器)和G1垃圾回收器中,上下位关系,使用ThreadLocal,JVM.txt,1,240,is_a,,0.7381,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.738, conf=0.724, support=1, cues=上下位"
复制阶段,is_a,G1,垃圾回收算法实体,垃圾回收器实体,0.7040,G1的混合回收过程可以分为标记阶段、清理阶段和复制阶段,上位包含关系,使用ThreadLocal,JVM.txt,1,287,is_a,,0.5969,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.597, conf=0.704, support=1, cues=!包含"
